INPUT:story	INPUT:system	INPUT:content_plan_id	OUTPUT:category	GOLDEN:category	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started
The man with no name is known as Michael Jackson. His name was unknown before he met a girl in a nightclub. The girl has the ability to change her body's physical appearance. The man, on the other hand, cannot change his body's appearance. He becomes interested in the body of the girl in question after he sees her in a club, and he becomes obsessed with it. Michael's body was found at his home. He had been strangled. He died from a drug overdose.	scratchplot	4	1				https://toloka.yandex.ru/task/32262380/0001ec48ec--6229705c7a07670e20f39983	559a2ff1-6d49-420b-aa98-b70fb9b710f0	0001ec48ec--6229705c7a07670e20f39983	4fcec748108d9b79c2b0e8ddf3071d93	APPROVED	2022-03-10T03:28:28.138
John H. is a retired US Air Force Captain in civilian life and a respected veteran of the Vietnam war. He and his wife, Berta, have a daughter and a grandson, whom he and Bertan have raised to believe that Earth is the only home in the galaxy. But now the young people of South Sudan are rising up against a dictator and his repressive army. John and Bertal go to South Sudan to try to stop them. The world is coming to an end. A new day has dawned. It is time to fight.	scratchplot	10	4				https://toloka.yandex.ru/task/32262380/0001ec48ec--6229709d0e2afb762e7a4546	b80f8ac5-8809-4948-a20b-ede03ba16ff7	0001ec48ec--6229709d0e2afb762e7a4546	f565d051dae61a934598e2217f8b1c58	APPROVED	2022-03-10T03:29:33.901
Tom wanted to lose weight. He decided to try out for a big weight loss. He started to lose weight. He exercised for a while. He eventually lost ten pounds.	plan-and-write	31	5				https://toloka.yandex.ru/task/32262380/0001ec48ec--622970a2a9ea9b57ccc71ec3	c41ec782-f7b8-4d6c-984d-0f843ea01a86	0001ec48ec--622970a2a9ea9b57ccc71ec3	4fcec748108d9b79c2b0e8ddf3071d93	APPROVED	2022-03-10T03:29:38.249
The two are walking through Majuro and are passing a shrine of an ancient goddess. They are approached by an elderly woman who tells them that a man and a woman who worshipped her long ago left this shrine and asked her to give them a blessing. After this, the two are asked by Naoifu to help a girl and a boy who are lost in a mysterious forest. They meet a dog named Fuzoku, who is able to find them. In the end, when the two arrive at the destination, they are met by two spirits who guide them to the place of the boy and the girl.	scratchplot	5	4				https://toloka.yandex.ru/task/32262380/0001ec48ec--622970ca95aad761f1784c83	d08d9963-709b-40af-bb64-58eb5efba048	0001ec48ec--622970ca95aad761f1784c83	f565d051dae61a934598e2217f8b1c58	APPROVED	2022-03-10T03:30:18.144
I wanted to be a doctor. I decided to take a job. I worked very hard. Finally, i got a job. I was happy to have a job.	plan-and-write	26	5				https://toloka.yandex.ru/task/32262380/0001ec48ec--622970e482605f64962a6f4b	dc438418-87e9-4b9d-8df0-7699367cbd70	0001ec48ec--622970e482605f64962a6f4b	4fcec748108d9b79c2b0e8ddf3071d93	APPROVED	2022-03-10T03:30:44.554
I had to lose some weight. I decided to start eating healthier food. After a few months, i was able to lose weight. I started eating healthy foods. I went to the gym to get a new diet.	plan-and-write	24	5				https://toloka.yandex.ru/task/32262380/0001ec48ec--62297107627eb142e9ea0b75	def5d56d-a38d-451a-a728-d3cf139d470b	0001ec48ec--62297107627eb142e9ea0b75	4fcec748108d9b79c2b0e8ddf3071d93	APPROVED	2022-03-10T03:31:19.306
The first year of Bella C's life, John Smith lived with his mother in the tiny town of North Pole, Alaska. Bella's parents, a widowed couple, had separated a few years earlier, and it seemed as if the relationship was destined for divorce. The years passed by in a haze of alcohol abuse and an addiction to painkillers. Bella, her mother, and her brother, Alex, moved out of the house, which Bella shared with a friend of hers. When Bella moved into her new house, she was excited and anxious for a fresh start. But when her mother moved into a smaller apartment nearby, her hope for a new start was dashed.	scratchplot	44	4				https://toloka.yandex.ru/task/32262380/0001ec48ec--6229710f8900d230dbe4168f	3f924c37-482a-4abd-b566-a11058c046f9	0001ec48ec--6229710f8900d230dbe4168f	f565d051dae61a934598e2217f8b1c58	APPROVED	2022-03-10T03:31:27.872
"In the early 1930s, William T.Treadwell had been a successful attorney in Farragut. But when the economy collapsed, he lost his job. When he became homeless, he met Polly, a beautiful, intelligent woman he had met in a bar. Soon, they found themselves on the same boat, the Oddy Lady."" They sailed out to California, where he worked as a lawyer and she worked as an actress. He fell in love with her. She wanted to marry him. But he said no. They lived together. He was still a lawyer. She was still an actress."	scratchplot	20	5				https://toloka.yandex.ru/task/32262380/0001ec48ec--622971349223e2714bd22bed	be6705ed-c74f-41e6-ae17-3e448a480f4b	0001ec48ec--622971349223e2714bd22bed	4fcec748108d9b79c2b0e8ddf3071d93	APPROVED	2022-03-10T03:32:04.440
Vipin and Minga have been a happy married couple, with four daughters – Kalki, Laxmi, Manju and Parvati. However, the marriage was a failure and they were divorced. The two have been struggling for the past three years, trying to find a new life together. Their lives were filled with difficulties and they didn't have any money. However in 2013, Vip in Kerala was hired as a labourer by the B.T. T. Co. In the end the couple is happy but they are struggling with the money. Vip and Ming have been staying at a hostel in Chennai and are planning a trip to Mumbai in July.	scratchplot	27	3				https://toloka.yandex.ru/task/32262380/0001ec48ec--6229714fb1874329811d80f5	d04fde52-be54-4e3a-8f63-9842e3651f53	0001ec48ec--6229714fb1874329811d80f5	f565d051dae61a934598e2217f8b1c58	APPROVED	2022-03-10T03:32:31.340
Vipin and Minga have been a happy married couple, with four daughters – Kalki, Laxmi, Manju and Parvati. However, the marriage was a failure and they were divorced. The two have been struggling for the past three years, trying to find a new life together. Their lives were filled with difficulties and they didn't have any money. However in 2013, Vip in Kerala was hired as a labourer by the B.T. T. Co. In the end the couple is happy but they are struggling with the money. Vip and Ming have been staying at a hostel in Chennai and are planning a trip to Mumbai in July.	scratchplot	27	5				https://toloka.yandex.ru/task/32262380/0001ec48ec--62297167adf82f6efc124201	d04fde52-be54-4e3a-8f63-9842e3651f53	0001ec48ec--62297167adf82f6efc124201	1c8b1038b5ffeb38c0e2ebf8f7b4c666	APPROVED	2022-03-10T03:32:55
Michael Michael's parents have been missing for two years. His sister Jane, who lives with her parents, was murdered when she was twelve years old. She was found in a wooded area and badly beaten. Her parents have not been heard from since. When Michael Michael was twelve, his father, Michael, got himself arrested for murder. Two years later, the police discovered that he had been using Michael Michael as a living breathing test subject for his experiments. A man is about to go on trial for a crime he didn't commit.	scratchplot	40	3				https://toloka.yandex.ru/task/32262380/0001ec48ec--6229718770049e12fcd3d2c5	62eb6625-5316-4113-a257-f03076d7532d	0001ec48ec--6229718770049e12fcd3d2c5	f565d051dae61a934598e2217f8b1c58	APPROVED	2022-03-10T03:33:27.374
Tom had to lose his weight. He decided to start exercising. He started to lose weight. Eventually he became a personal trainer. Tom was able to get the weight he did.	plan-and-write	29	5				https://toloka.yandex.ru/task/32262380/0001ec48ec--622971adde31052c5f316ca5	904a2d1e-887a-44d0-bbd2-cbb9c653e946	0001ec48ec--622971adde31052c5f316ca5	1c8b1038b5ffeb38c0e2ebf8f7b4c666	APPROVED	2022-03-10T03:34:05.465
I wanted to go to the park. I decided to go to the park. Finally i got there. I made a nice dinner. I was happy.	plan-and-write	2	1				https://toloka.yandex.ru/task/32262380/0001ec48ec--622971b5655dc258c5bf5f84	37306cee-3c86-43ab-ae75-87bce8a5a8af	0001ec48ec--622971b5655dc258c5bf5f84	4fcec748108d9b79c2b0e8ddf3071d93	APPROVED	2022-03-10T03:34:13.547
John H. is a retired US Air Force Captain in civilian life and a respected veteran of the Vietnam war. He and his wife, Berta, have a daughter and a grandson, whom he and Bertan have raised to believe that Earth is the only home in the galaxy. But now the young people of South Sudan are rising up against a dictator and his repressive army. John and Bertal go to South Sudan to try to stop them. The world is coming to an end. A new day has dawned. It is time to fight.	scratchplot	10	1				https://toloka.yandex.ru/task/32262380/0001ec48ec--622971c4655dc258c5bf600d	b80f8ac5-8809-4948-a20b-ede03ba16ff7	0001ec48ec--622971c4655dc258c5bf600d	1c8b1038b5ffeb38c0e2ebf8f7b4c666	APPROVED	2022-03-10T03:34:28.477
I was overweight. I decided to go to the gym. I made a lot of weight. I started to lose weight. I had a lot of weight.	plan-and-write	33	1				https://toloka.yandex.ru/task/32262380/0001ec48ec--622971e17a07670e20f3a9db	cb8c323b-eac0-47fd-be12-ec73e439e1d3	0001ec48ec--622971e17a07670e20f3a9db	4fcec748108d9b79c2b0e8ddf3071d93	APPROVED	2022-03-10T03:34:57.765
Tom was trying to lose weight. He decided to start exercising. He started to gain weight. Eventually he started exercising. Tom was able to lose weight.	plan-and-write	12	5				https://toloka.yandex.ru/task/32262380/0001ec48ec--622971f1c72a824e5bb4c9c8	281a05a1-9f15-40ad-9f25-c749b4493b4b	0001ec48ec--622971f1c72a824e5bb4c9c8	1c8b1038b5ffeb38c0e2ebf8f7b4c666	APPROVED	2022-03-10T03:35:13.998
Tom wanted to lose weight. He decided to try out for a big weight loss. He started to lose weight. He exercised for a while. He eventually lost ten pounds.	plan-and-write	31	5				https://toloka.yandex.ru/task/32262380/0001ec48ec--622971fb5c996041491321f6	c41ec782-f7b8-4d6c-984d-0f843ea01a86	0001ec48ec--622971fb5c996041491321f6	1c8b1038b5ffeb38c0e2ebf8f7b4c666	APPROVED	2022-03-10T03:35:23.616
The city was built centuries ago to contain a god, but after the god was killed by an evil wizard, the city is now a desolate wasteland, waiting for the next god to be summoned. The wizard is still around, and now he has sent a young girl, Sarah, to Ireland to retrieve her dead god's remains. Joe is not happy about the plan. In the end, Joe is convinced that the only way to defeat the evil wizard is to become the new god.	scratchplot	47	3				https://toloka.yandex.ru/task/32262380/0001ec48ec--62297207ded1f01d1bedb4bf	ffc3d2f9-830a-46d8-bd0a-7f511888883c	0001ec48ec--62297207ded1f01d1bedb4bf	f565d051dae61a934598e2217f8b1c58	APPROVED	2022-03-10T03:35:35
He's a boy. It's not his fault. The Boy is a boy of the countryside who lives with his mother, his sister, and his pet pig. One night, William comes home, but the house is empty. He walks outside and sees the Queen. She's dressed in the royal regalia and she's wearing a mask. She asks the boy to find out who is in the house. The Boy runs upstairs to look under his bed. In the end, the boy discovers that the Queen is actually the Devil.	scratchplot	30	5				https://toloka.yandex.ru/task/32262380/0001ec48ec--6229720c73a36d72fbbc0c19	a6d1bb5a-6eb9-47c5-b891-843af7bc930c	0001ec48ec--6229720c73a36d72fbbc0c19	4fcec748108d9b79c2b0e8ddf3071d93	APPROVED	2022-03-10T03:35:40.913
I had a lot of weight. I decided to try out for a gym. I started to lose weight. I started exercising for months. I lost weight.	plan-and-write	28	5				https://toloka.yandex.ru/task/32262380/0001ec48ec--622972137a07670e20f3abdf	c8f4271d-3a45-4ad5-b7ca-36db935bdcca	0001ec48ec--622972137a07670e20f3abdf	1c8b1038b5ffeb38c0e2ebf8f7b4c666	APPROVED	2022-03-10T03:35:47.423
Tom was a new job at a new school. He decided to start working. He started to work hard. Eventually he was able to get a job. Tom ended up with a new job.	plan-and-write	5	5				https://toloka.yandex.ru/task/32262380/0001ec48ec--622972185c996041491322f4	6087d9f5-199d-46f4-ab73-11d4cfa2b5b2	0001ec48ec--622972185c996041491322f4	1c8b1038b5ffeb38c0e2ebf8f7b4c666	APPROVED	2022-03-10T03:35:52.185
In an early morning, the Portuguese police officers were looking for the missing Luiz and Jose. They were in a hurry to arrest them and take them to jail. They found the two men and a woman, who was waiting for them in the street. They didn't know her, but she was Jose's girlfriend and they were both waiting in the waiting room to take them there. She was so nervous and nervous that she was sweating and her eyes were watering. And it was a lovely day, sunny and warm. And they were on their way home and Jose and Luiz were on the side of the road.	scratchplot	28	1				https://toloka.yandex.ru/task/32262380/0001ec48ec--6229723d8afce042b4c4de30	05590b42-ebb4-4251-ab88-88252c28f847	0001ec48ec--6229723d8afce042b4c4de30	4fcec748108d9b79c2b0e8ddf3071d93	APPROVED	2022-03-10T03:36:29.158
I wanted to be a doctor. I decided to get a job. I made a huge mistake. I started to feel sick. I had to go to a doctor for months.	plan-and-write	14	1				https://toloka.yandex.ru/task/32262380/0001ec48ec--622972539df18e30cf1ae468	390c96a4-f844-454a-8924-b546ea61f1cf	0001ec48ec--622972539df18e30cf1ae468	f565d051dae61a934598e2217f8b1c58	APPROVED	2022-03-10T03:36:51.552
Tim was going to get into shape. He decided to start exercising. He exercised for a while. He worked hard for months. He became a personal trainer.	plan-and-write	21	3				https://toloka.yandex.ru/task/32262380/0001ec48ec--62297284290351193d83c2c8	3aa4e045-683f-4ee9-8d66-4a968b75d7c6	0001ec48ec--62297284290351193d83c2c8	f565d051dae61a934598e2217f8b1c58	APPROVED	2022-03-10T03:37:40.179
Tom wanted to be a chef. He decided to try out for a local restaurant. He worked hard for months. Eventually he became a great chef. Tom was happy to be a chef.	plan-and-write	30	5				https://toloka.yandex.ru/task/32262380/0001ec48ec--6229728a73a36d72fbbc1101	221279aa-3e6a-4ee3-bc75-98ad13bc8ea7	0001ec48ec--6229728a73a36d72fbbc1101	4fcec748108d9b79c2b0e8ddf3071d93	APPROVED	2022-03-10T03:37:46.138
"On Earth, Jude and his wife, Julia, have made their home, where Jude works as a private investigator and Julia is a nurse. ""In the year 2035, Jude meets an enigmatic stranger named Alexi, a man whose body has been replaced by technology and whose brain has been reprogrammed by an alien race. It turns out that Alexi's brain is the same as Jude's and that he can use Jude's brain to take control of people's bodies. Alexi eventually uses Jude's body to take over the planet."	scratchplot	22	4				https://toloka.yandex.ru/task/32262380/0001ec48ec--622972934fce190ebda77321	798187be-5c30-4256-919b-b45860a876d3	0001ec48ec--622972934fce190ebda77321	f565d051dae61a934598e2217f8b1c58	APPROVED	2022-03-10T03:37:55.026
Tom wanted to go to the beach. He decided to go to the beach. He made a good deal. He gave the whole family a try. After a few months, tom was able to go to the beach.	plan-and-write	46	1				https://toloka.yandex.ru/task/32262380/0001ec48ec--622972ab4fce190ebda77480	48a4805a-34a2-437d-9bf7-6c35742eebbe	0001ec48ec--622972ab4fce190ebda77480	4fcec748108d9b79c2b0e8ddf3071d93	APPROVED	2022-03-10T03:38:19.517
The first year of Bella C's life, John Smith lived with his mother in the tiny town of North Pole, Alaska. Bella's parents, a widowed couple, had separated a few years earlier, and it seemed as if the relationship was destined for divorce. The years passed by in a haze of alcohol abuse and an addiction to painkillers. Bella, her mother, and her brother, Alex, moved out of the house, which Bella shared with a friend of hers. When Bella moved into her new house, she was excited and anxious for a fresh start. But when her mother moved into a smaller apartment nearby, her hope for a new start was dashed.	scratchplot	44	5				https://toloka.yandex.ru/task/32262380/0001ec48ec--622972cc8afce042b4c4e27e	3f924c37-482a-4abd-b566-a11058c046f9	0001ec48ec--622972cc8afce042b4c4e27e	4fcec748108d9b79c2b0e8ddf3071d93	APPROVED	2022-03-10T03:38:52.915
Tom wanted to be a doctor. He decided to try out for a local college. He started working on a few months. He started to feel confident. Eventually he became a great doctor.	plan-and-write	7	3				https://toloka.yandex.ru/task/32262380/0001ec48ec--622972d5cffc872118d01036	5931f779-808f-421e-a0c0-591cb94adbba	0001ec48ec--622972d5cffc872118d01036	f565d051dae61a934598e2217f8b1c58	APPROVED	2022-03-10T03:39:01.865
Tom wanted to be a doctor. He decided to go to a nearby college. He took a few months. Eventually he was able to get a job. Tom ended up getting a job.	plan-and-write	48	2				https://toloka.yandex.ru/task/32262380/0001ec48ec--622972e14a82ca09cd192407	876eb63e-1df9-4c8a-9fdb-ec3e773b2893	0001ec48ec--622972e14a82ca09cd192407	4f0f1c7b516d81490c4ab639c6aaa720	APPROVED	2022-03-10T03:39:13.178
The city was built centuries ago to contain a god, but after the god was killed by an evil wizard, the city is now a desolate wasteland, waiting for the next god to be summoned. The wizard is still around, and now he has sent a young girl, Sarah, to Ireland to retrieve her dead god's remains. Joe is not happy about the plan. In the end, Joe is convinced that the only way to defeat the evil wizard is to become the new god.	scratchplot	47	5				https://toloka.yandex.ru/task/32262380/0001ec48ec--622972f09df18e30cf1aea59	ffc3d2f9-830a-46d8-bd0a-7f511888883c	0001ec48ec--622972f09df18e30cf1aea59	4f0f1c7b516d81490c4ab639c6aaa720	APPROVED	2022-03-10T03:39:28.119
I wanted to be a doctor. I decided to take a job. I worked very hard. Finally, i got a job. I was happy to have a job.	plan-and-write	26	3				https://toloka.yandex.ru/task/32262380/0001ec48ec--622972fd839fdc6ec42a9da4	dc438418-87e9-4b9d-8df0-7699367cbd70	0001ec48ec--622972fd839fdc6ec42a9da4	f565d051dae61a934598e2217f8b1c58	APPROVED	2022-03-10T03:39:41.540
"In the early 1930s, William T.Treadwell had been a successful attorney in Farragut. But when the economy collapsed, he lost his job. When he became homeless, he met Polly, a beautiful, intelligent woman he had met in a bar. Soon, they found themselves on the same boat, the Oddy Lady."" They sailed out to California, where he worked as a lawyer and she worked as an actress. He fell in love with her. She wanted to marry him. But he said no. They lived together. He was still a lawyer. She was still an actress."	scratchplot	20	3				https://toloka.yandex.ru/task/32262380/0001ec48ec--622973160e2afb762e7a5dae	be6705ed-c74f-41e6-ae17-3e448a480f4b	0001ec48ec--622973160e2afb762e7a5dae	f565d051dae61a934598e2217f8b1c58	APPROVED	2022-03-10T03:40:06.384
On the night of June 5th, 1941 Jose and his sister Dorothy were on the way to Lisbon to spend a few days with the family in the house of their friend, João de Jesus Ferreira. After a few hours of sleeping, José suddenly woke up in the middle of the night with a start. He was unable to stand and started crawling towards his mother and sister. His sister, Dorothy, tried to pull him back down to the floor. After a few more moments of confusion, the two adults found themselves on the floor, both motionless. Jose's body was still motionless and he could not move.	scratchplot	8	5				https://toloka.yandex.ru/task/32262380/0001ec48ec--62297316de31052c5f3179cc	893ad6fe-3e73-4606-adeb-82de00797a29	0001ec48ec--62297316de31052c5f3179cc	4fcec748108d9b79c2b0e8ddf3071d93	APPROVED	2022-03-10T03:40:06.733
John H. is a retired US Air Force Captain in civilian life and a respected veteran of the Vietnam war. He and his wife, Berta, have a daughter and a grandson, whom he and Bertan have raised to believe that Earth is the only home in the galaxy. But now the young people of South Sudan are rising up against a dictator and his repressive army. John and Bertal go to South Sudan to try to stop them. The world is coming to an end. A new day has dawned. It is time to fight.	scratchplot	10	5				https://toloka.yandex.ru/task/32262380/0001ec48ec--622973189df18e30cf1aebc8	b80f8ac5-8809-4948-a20b-ede03ba16ff7	0001ec48ec--622973189df18e30cf1aebc8	4f0f1c7b516d81490c4ab639c6aaa720	APPROVED	2022-03-10T03:40:08.503
The two women who run the bar where John works for Viridian are on an evening trip to a bar on the outskirts of Rome and are enjoying themselves with a group of strangers. The group has two bartenders and they're a little tipsy as they wait for the bar to open. Viridia is sitting on the edge of the bar and John is seated in a corner by himself. Viridia and one of her friends start flirting with him. The bartender, who was a friend of Viridia's, had to get out of the way of a drunken patron.	scratchplot	33	3				https://toloka.yandex.ru/task/32262380/0001ec48ec--622973441315ef143e397f7d	4a5a05d8-b01b-43b7-bf13-51fabb7f4be0	0001ec48ec--622973441315ef143e397f7d	f565d051dae61a934598e2217f8b1c58	APPROVED	2022-03-10T03:40:52.773
Tom wanted to be a chef. He decided to try out for a local restaurant. He worked hard for months. Eventually he became a great chef. Tom was happy to be a chef.	plan-and-write	30	5				https://toloka.yandex.ru/task/32262380/0001ec48ec--622973448fd2c4357eee68e2	221279aa-3e6a-4ee3-bc75-98ad13bc8ea7	0001ec48ec--622973448fd2c4357eee68e2	4f0f1c7b516d81490c4ab639c6aaa720	APPROVED	2022-03-10T03:40:52.490
It is the year 2042 and there is a plague spreading. It is a problem in every city on Earth. It's an epidemic that is killing more people than it was before. In order to fight it, the government decided to use robots as the best possible means. A robot named Ivan was sent to Kathmandū and his mission was to bring Shantu and the rest of the team to the capital to help with the plague. Ivan, the robot, did not live up to the expectations of the people who sent him out to save humanity.	scratchplot	6	5				https://toloka.yandex.ru/task/32262380/0001ec48ec--622973625b075e1d27d19d4c	7f5616a6-8f2f-40f5-bcfc-8df265a36398	0001ec48ec--622973625b075e1d27d19d4c	4f0f1c7b516d81490c4ab639c6aaa720	APPROVED	2022-03-10T03:41:22.692
Tom decided to go to the park. He started to feel sick. He had to go for a few months. Eventually he got a lot of fun. Tom lost his job.	plan-and-write	42	1				https://toloka.yandex.ru/task/32262380/0001ec48ec--622973744fce190ebda77da3	df8dc9a0-d1a5-4c2b-8bcb-caa7c8393990	0001ec48ec--622973744fce190ebda77da3	f565d051dae61a934598e2217f8b1c58	APPROVED	2022-03-10T03:41:40.490
Tom had to lose his weight. He decided to start exercising. He started to lose weight. Eventually he became a personal trainer. Tom was able to get the weight he did.	plan-and-write	29	1				https://toloka.yandex.ru/task/32262380/0001ec48ec--62297374839fdc6ec42aa3ed	904a2d1e-887a-44d0-bbd2-cbb9c653e946	0001ec48ec--62297374839fdc6ec42aa3ed	4fcec748108d9b79c2b0e8ddf3071d93	APPROVED	2022-03-10T03:41:40.812
Zemal was a small child in a small village in the middle of the forest. He used to live alone in the forest, which was a place where all animals lived. Every day, Zemel used to go out into the forest to find some insects. One day, he came across a strange looking dog, Nessie. Nessie looked exactly like a dog, and she was always nice and obedient. The boy started to play with Nessie and she would obey him. Zemal had never seen a dog like that before. He didn't know anything about the animals, so Nessie began to teach him how to talk to them.	scratchplot	26	3				https://toloka.yandex.ru/task/32262380/0001ec48ec--6229738d82605f64962a8882	23046d79-dfd7-4838-baf3-d9a132b6efa4	0001ec48ec--6229738d82605f64962a8882	f565d051dae61a934598e2217f8b1c58	APPROVED	2022-03-10T03:42:05.162
Vipin and Minga have been a happy married couple, with four daughters – Kalki, Laxmi, Manju and Parvati. However, the marriage was a failure and they were divorced. The two have been struggling for the past three years, trying to find a new life together. Their lives were filled with difficulties and they didn't have any money. However in 2013, Vip in Kerala was hired as a labourer by the B.T. T. Co. In the end the couple is happy but they are struggling with the money. Vip and Ming have been staying at a hostel in Chennai and are planning a trip to Mumbai in July.	scratchplot	27	5				https://toloka.yandex.ru/task/32262380/0001ec48ec--62297392b50edb0927f4c5d4	d04fde52-be54-4e3a-8f63-9842e3651f53	0001ec48ec--62297392b50edb0927f4c5d4	4f0f1c7b516d81490c4ab639c6aaa720	APPROVED	2022-03-10T03:42:10.375
Tom wanted to be a doctor. He decided to try out for a local college. He started working on a few months. He started to feel confident. Eventually he became a great doctor.	plan-and-write	7	5				https://toloka.yandex.ru/task/32262380/0001ec48ec--622973955af44b5d7e555540	5931f779-808f-421e-a0c0-591cb94adbba	0001ec48ec--622973955af44b5d7e555540	4fcec748108d9b79c2b0e8ddf3071d93	APPROVED	2022-03-10T03:42:13.635
Tom wanted to be a doctor. He decided to go to a local doctor. He started to feel sick. He had to go to the doctor for months. Finally, he went to the doctor.	plan-and-write	3	1				https://toloka.yandex.ru/task/32262380/0001ec48ec--622973b58afce042b4c4e773	a007b817-f882-4c18-8779-153c7bf0e349	0001ec48ec--622973b58afce042b4c4e773	f565d051dae61a934598e2217f8b1c58	APPROVED	2022-03-10T03:42:45.346
In the year 2350 William and his son Catherine, accompanied by their daughter Emily, left their home in Bristol for an expedition to the coast of the United States. When Catherine fell ill with dysentery and William became ill with a case of typhoid fever, the family made a hurried departure, leaving Catherine in charge. After a time they reached a town called Houlton, where William, sickened with dysentary, lost the power of speech and could barely walk. When they came to the edge of the town, Catherine gave them directions to a house that was on the edge, but she could not speak. They began to walk down the road that led to the town.	scratchplot	15	3				https://toloka.yandex.ru/task/32262380/0001ec48ec--622973c4627eb142e9ea362b	9be12109-7411-4b80-bf96-2a654258c5ba	0001ec48ec--622973c4627eb142e9ea362b	4f0f1c7b516d81490c4ab639c6aaa720	APPROVED	2022-03-10T03:43:00.715
I had a lot of weight. I decided to lose weight. I exercised for a while. I started eating healthier foods for a month. After a few months, i was able to lose weight.	plan-and-write	17	3				https://toloka.yandex.ru/task/32262380/0001ec48ec--622973d07a07670e20f3c42d	c495fc05-284d-4091-8663-eb9de9c75a9e	0001ec48ec--622973d07a07670e20f3c42d	f565d051dae61a934598e2217f8b1c58	APPROVED	2022-03-10T03:43:12.337
The city was built centuries ago to contain a god, but after the god was killed by an evil wizard, the city is now a desolate wasteland, waiting for the next god to be summoned. The wizard is still around, and now he has sent a young girl, Sarah, to Ireland to retrieve her dead god's remains. Joe is not happy about the plan. In the end, Joe is convinced that the only way to defeat the evil wizard is to become the new god.	scratchplot	47	5				https://toloka.yandex.ru/task/32262380/0001ec48ec--622973e8294a1e5c1621c963	ffc3d2f9-830a-46d8-bd0a-7f511888883c	0001ec48ec--622973e8294a1e5c1621c963	4fcec748108d9b79c2b0e8ddf3071d93	APPROVED	2022-03-10T03:43:36.286
Tom wanted to be a doctor. He decided to go to the local park. He made a lot of good friends. Eventually he got a good deal. Tom was happy that he had a good time.	plan-and-write	11	1				https://toloka.yandex.ru/task/32262380/0001ec48ec--622973e9adf82f6efc12558e	90fad79e-1dda-46d4-b3da-308142fe569f	0001ec48ec--622973e9adf82f6efc12558e	f565d051dae61a934598e2217f8b1c58	APPROVED	2022-03-10T03:43:37.047
The two women who run the bar where John works for Viridian are on an evening trip to a bar on the outskirts of Rome and are enjoying themselves with a group of strangers. The group has two bartenders and they're a little tipsy as they wait for the bar to open. Viridia is sitting on the edge of the bar and John is seated in a corner by himself. Viridia and one of her friends start flirting with him. The bartender, who was a friend of Viridia's, had to get out of the way of a drunken patron.	scratchplot	33	4				https://toloka.yandex.ru/task/32262380/0001ec48ec--622973f38fd2c4357eee6cc8	4a5a05d8-b01b-43b7-bf13-51fabb7f4be0	0001ec48ec--622973f38fd2c4357eee6cc8	4f0f1c7b516d81490c4ab639c6aaa720	APPROVED	2022-03-10T03:43:47.970
I wanted to be a doctor. I decided to start exercising. I started to lose weight. I started eating healthy foods. Eventually, i lost weight.	plan-and-write	37	1				https://toloka.yandex.ru/task/32262380/0001ec48ec--6229740b71e8801bf5e52860	8598277d-54f0-47ef-8c64-e16c30f85cf3	0001ec48ec--6229740b71e8801bf5e52860	f565d051dae61a934598e2217f8b1c58	APPROVED	2022-03-10T03:44:11.502
Tim was going to get into shape. He decided to start exercising. He exercised for a while. He worked hard for months. He became a personal trainer.	plan-and-write	21	1				https://toloka.yandex.ru/task/32262380/0001ec48ec--62297420294a1e5c1621cb04	3aa4e045-683f-4ee9-8d66-4a968b75d7c6	0001ec48ec--62297420294a1e5c1621cb04	4fcec748108d9b79c2b0e8ddf3071d93	APPROVED	2022-03-10T03:44:32.967
The first year of Bella C's life, John Smith lived with his mother in the tiny town of North Pole, Alaska. Bella's parents, a widowed couple, had separated a few years earlier, and it seemed as if the relationship was destined for divorce. The years passed by in a haze of alcohol abuse and an addiction to painkillers. Bella, her mother, and her brother, Alex, moved out of the house, which Bella shared with a friend of hers. When Bella moved into her new house, she was excited and anxious for a fresh start. But when her mother moved into a smaller apartment nearby, her hope for a new start was dashed.	scratchplot	44	4				https://toloka.yandex.ru/task/32262380/0001ec48ec--62297422655dc258c5bf7a1a	3f924c37-482a-4abd-b566-a11058c046f9	0001ec48ec--62297422655dc258c5bf7a1a	4f0f1c7b516d81490c4ab639c6aaa720	APPROVED	2022-03-10T03:44:34.346
A small child in North who has an imaginary friend that she plays with, Polly, begins to tell her parents about her new friend's past. Polly's father and her mother become worried about her imaginary friend, and decide to call the police to have Polly take her to a therapist. They call the therapist to help them and Polly becomes upset that her imaginary friends have been taken away from her. In the end, Polly is reunited with her friend and the therapist.	scratchplot	39	1				https://toloka.yandex.ru/task/32262380/0001ec48ec--62297450655dc258c5bf7b36	63578f27-d285-40d1-ada5-f0b16f399323	0001ec48ec--62297450655dc258c5bf7b36	4fcec748108d9b79c2b0e8ddf3071d93	APPROVED	2022-03-10T03:45:20.981
Tom wanted to be a doctor. He decided to go to a local doctor. He started to feel sick. He had to go to the doctor for months. Finally, he went to the doctor.	plan-and-write	3	2				https://toloka.yandex.ru/task/32262380/0001ec48ec--622974639ddc6a68931bd2f0	a007b817-f882-4c18-8779-153c7bf0e349	0001ec48ec--622974639ddc6a68931bd2f0	4f0f1c7b516d81490c4ab639c6aaa720	APPROVED	2022-03-10T03:45:39.212
