INPUT:story	INPUT:system	INPUT:content_plan_id	OUTPUT:category	GOLDEN:category	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started
I wanted to be a doctor. I decided to start exercising. I started to lose weight. I started eating healthy foods. Eventually, i lost weight.	plan-and-write	37	1				https://toloka.yandex.ru/task/32262352/0001ec48d0--6229712e290351193d83b706	a74f38b1-26f1-41ab-93b1-dc434cef343e	0001ec48d0--6229712e290351193d83b706	c62475fa7b981556a0a09166d57d9de0	APPROVED	2022-03-10T03:31:58.402
Sheltering in a cabin outside South Sudan, Mason Davis, the son of a warlord, and his friend Zelena, an orphan, begin their relationship when she shows interest in his father's prized possession. He begins to doubt his own innocence and their romance begins to blossom. It is an unexpected romance—even for Mason Davis—but one they share. Their love is bound by fate—the fate of the universe. But fate also changes that destiny. It changes Mason's. The universe is on the brink of change. The universe is changing. It was inevitable, and it will continue to change.	scratchplot	42	4				https://toloka.yandex.ru/task/32262352/0001ec48d0--62297142b50edb0927f4b174	f6129c3f-0b77-4a48-9af4-c3016d1e83c4	0001ec48d0--62297142b50edb0927f4b174	ade066e604e93b213e44e3030eef7f39	APPROVED	2022-03-10T03:32:18.072
On the night of June 5th, 1941 Jose and his sister Dorothy were on the way to Lisbon to spend a few days with the family in the house of their friend, João de Jesus Ferreira. After a few hours of sleeping, José suddenly woke up in the middle of the night with a start. He was unable to stand and started crawling towards his mother and sister. His sister, Dorothy, tried to pull him back down to the floor. After a few more moments of confusion, the two adults found themselves on the floor, both motionless. Jose's body was still motionless and he could not move.	scratchplot	8	4				https://toloka.yandex.ru/task/32262352/0001ec48d0--6229716c71e8801bf5e511ab	10f1be3e-2e97-4efd-835c-7831448f6387	0001ec48d0--6229716c71e8801bf5e511ab	ade066e604e93b213e44e3030eef7f39	APPROVED	2022-03-10T03:33:00.571
Michael Michael's parents have been missing for two years. His sister Jane, who lives with her parents, was murdered when she was twelve years old. She was found in a wooded area and badly beaten. Her parents have not been heard from since. When Michael Michael was twelve, his father, Michael, got himself arrested for murder. Two years later, the police discovered that he had been using Michael Michael as a living breathing test subject for his experiments. A man is about to go on trial for a crime he didn't commit.	scratchplot	40	2				https://toloka.yandex.ru/task/32262352/0001ec48d0--6229717171e8801bf5e511d4	7d53e4dd-f195-4dda-9117-75753febe486	0001ec48d0--6229717171e8801bf5e511d4	c62475fa7b981556a0a09166d57d9de0	APPROVED	2022-03-10T03:33:05.631
I wanted to be a doctor. I decided to start exercising. I started to lose weight. I started eating healthy foods. Eventually, i lost weight.	plan-and-write	37	1				https://toloka.yandex.ru/task/32262352/0001ec48d0--6229718e839fdc6ec42a8dab	a74f38b1-26f1-41ab-93b1-dc434cef343e	0001ec48d0--6229718e839fdc6ec42a8dab	ade066e604e93b213e44e3030eef7f39	APPROVED	2022-03-10T03:33:34.843
Sheltering in a cabin outside South Sudan, Mason Davis, the son of a warlord, and his friend Zelena, an orphan, begin their relationship when she shows interest in his father's prized possession. He begins to doubt his own innocence and their romance begins to blossom. It is an unexpected romance—even for Mason Davis—but one they share. Their love is bound by fate—the fate of the universe. But fate also changes that destiny. It changes Mason's. The universe is on the brink of change. The universe is changing. It was inevitable, and it will continue to change.	scratchplot	42	4				https://toloka.yandex.ru/task/32262352/0001ec48d0--6229719b95aad761f1785609	f6129c3f-0b77-4a48-9af4-c3016d1e83c4	0001ec48d0--6229719b95aad761f1785609	c62475fa7b981556a0a09166d57d9de0	APPROVED	2022-03-10T03:33:47.240
"In the early 1930s, William T.Treadwell had been a successful attorney in Farragut. But when the economy collapsed, he lost his job. When he became homeless, he met Polly, a beautiful, intelligent woman he had met in a bar. Soon, they found themselves on the same boat, the Oddy Lady."" They sailed out to California, where he worked as a lawyer and she worked as an actress. He fell in love with her. She wanted to marry him. But he said no. They lived together. He was still a lawyer. She was still an actress."	scratchplot	20	5				https://toloka.yandex.ru/task/32262352/0001ec48d0--6229719c627eb142e9ea17b8	e6c41dd0-d760-44b7-95c9-686757932edb	0001ec48d0--6229719c627eb142e9ea17b8	ade066e604e93b213e44e3030eef7f39	APPROVED	2022-03-10T03:33:48.510
David Pines was a handsome young man in his mid-twenties. He had a beautiful wife, Gina Miller. He was a very successful software entrepreneur and he was well-known for his philanthropy. He and Gina were living in San Mateo County, California. The day before David's death, Gina called home to tell him she had something she had to tell David. After she hung up, Gina went to the garage to get something to read to David. The last time she saw him, he had a deep gash on the side of his head that looked like a gunshot wound.	scratchplot	17	5				https://toloka.yandex.ru/task/32262352/0001ec48d0--622971bdde31052c5f316da5	e708cc20-1ccb-46b8-badc-1f66bf7a634a	0001ec48d0--622971bdde31052c5f316da5	ade066e604e93b213e44e3030eef7f39	APPROVED	2022-03-10T03:34:21.632
I decided to lose weight and lose weight. I started eating healthy foods. I went to the gym. I exercised for a while. I lost weight.	plan-and-write	25	3				https://toloka.yandex.ru/task/32262352/0001ec48d0--622971deadf82f6efc124677	4fb4c8c7-458e-40e1-9585-58771603a355	0001ec48d0--622971deadf82f6efc124677	ade066e604e93b213e44e3030eef7f39	APPROVED	2022-03-10T03:34:54.826
In the year 2350 William and his son Catherine, accompanied by their daughter Emily, left their home in Bristol for an expedition to the coast of the United States. When Catherine fell ill with dysentery and William became ill with a case of typhoid fever, the family made a hurried departure, leaving Catherine in charge. After a time they reached a town called Houlton, where William, sickened with dysentary, lost the power of speech and could barely walk. When they came to the edge of the town, Catherine gave them directions to a house that was on the edge, but she could not speak. They began to walk down the road that led to the town.	scratchplot	15	4				https://toloka.yandex.ru/task/32262352/0001ec48d0--622971eb71e8801bf5e515c4	021bc7cb-a945-4c67-b1e7-0fcd171843e8	0001ec48d0--622971eb71e8801bf5e515c4	ade066e604e93b213e44e3030eef7f39	APPROVED	2022-03-10T03:35:07.360
The first year of Bella C's life, John Smith lived with his mother in the tiny town of North Pole, Alaska. Bella's parents, a widowed couple, had separated a few years earlier, and it seemed as if the relationship was destined for divorce. The years passed by in a haze of alcohol abuse and an addiction to painkillers. Bella, her mother, and her brother, Alex, moved out of the house, which Bella shared with a friend of hers. When Bella moved into her new house, she was excited and anxious for a fresh start. But when her mother moved into a smaller apartment nearby, her hope for a new start was dashed.	scratchplot	44	5				https://toloka.yandex.ru/task/32262352/0001ec48d0--6229727cded1f01d1bedbb5b	06544684-95e2-40af-88b5-1b71cab6f14b	0001ec48d0--6229727cded1f01d1bedbb5b	ade066e604e93b213e44e3030eef7f39	APPROVED	2022-03-10T03:37:32.032
Tom wanted to be a doctor. He decided to go to a nearby college. He took a few months. Eventually he was able to get a job. Tom ended up getting a job.	plan-and-write	48	1				https://toloka.yandex.ru/task/32262352/0001ec48d0--62297286b1874329811d8d6f	1d0b416a-1543-4d1f-af76-a37deacb95d7	0001ec48d0--62297286b1874329811d8d6f	c62475fa7b981556a0a09166d57d9de0	APPROVED	2022-03-10T03:37:42.845
I wanted to get a new job. I decided to go to a local coffee shop. I went to the coffee shop for months. I started to feel confident. I felt better.	plan-and-write	4	1				https://toloka.yandex.ru/task/32262352/0001ec48d0--622972b69df18e30cf1ae7dc	1a670c57-7e3f-4de4-adf1-745953c337b8	0001ec48d0--622972b69df18e30cf1ae7dc	ade066e604e93b213e44e3030eef7f39	APPROVED	2022-03-10T03:38:30.151
Tom wanted to be a doctor. He decided to start working out. He worked hard for months. Eventually he was able to get a job. Tom felt much better after that.	plan-and-write	19	1				https://toloka.yandex.ru/task/32262352/0001ec48d0--622972cac0012a219dd0ea50	1b6ccbad-45db-40d3-9e61-cfb7abff6a44	0001ec48d0--622972cac0012a219dd0ea50	ade066e604e93b213e44e3030eef7f39	APPROVED	2022-03-10T03:38:50.470
The Gomes boys were raised in poverty by their parents on the streets of Lisbon. They moved to a small village in southern Portugal and became the youngest athletes in the country. Luiz, the oldest, played soccer for the national team. Jose, the youngest, was a talented baseball player. Their parents were both teachers, so they were taught the value of hard work, and the importance of teaching each other. The Gomes brothers went on to dominate the soccer field as the best soccer players in Portugal for years to come.	scratchplot	48	5				https://toloka.yandex.ru/task/32262352/0001ec48d0--622972f11315ef143e397b24	b1e24a16-00c2-4af5-a3fe-ce6b827843e1	0001ec48d0--622972f11315ef143e397b24	ade066e604e93b213e44e3030eef7f39	APPROVED	2022-03-10T03:39:29.173
Joe and Polly are on board ship when they are summoned for a meeting of a company with a mission of world wide expansion. They are asked to help to establish a new production site in the south-west of Australia. This project is a joint venture between a company in the US and the Australian company. The company has chosen Polly as the production manager and Joe as the project manager and they are to be joined by a young Australian engineer. Polly and Joe find themselves faced with a complex problem that is not easily solved by traditional methods. As they begin to investigate and solve the problem they will face a number of challenges that they have never encountered before.	scratchplot	29	5				https://toloka.yandex.ru/task/32262352/0001ec48d0--62297301b1874329811d919e	ab3df97e-99d8-413b-a75f-117e664ae346	0001ec48d0--62297301b1874329811d919e	ade066e604e93b213e44e3030eef7f39	APPROVED	2022-03-10T03:39:45.125
I had a lot of weight. I decided to try out for a gym. I made a few hundred pounds. I started exercising every week. I was able to lose weight.	plan-and-write	22	3				https://toloka.yandex.ru/task/32262352/0001ec48d0--622973111315ef143e397c8e	cc4054c3-bc75-48a8-bb6b-035d352d3b06	0001ec48d0--622973111315ef143e397c8e	ade066e604e93b213e44e3030eef7f39	APPROVED	2022-03-10T03:40:01.221
Tom was feeling sick. He decided to go to a gym. He started to lose weight. Eventually he did a lot of weight. Tom felt much better.	plan-and-write	47	1				https://toloka.yandex.ru/task/32262352/0001ec48d0--6229732137825f2adb41ddc1	de8dbdd1-bf26-4b8c-8ac3-7d27da38bf1e	0001ec48d0--6229732137825f2adb41ddc1	ade066e604e93b213e44e3030eef7f39	APPROVED	2022-03-10T03:40:17.984
The city was built centuries ago to contain a god, but after the god was killed by an evil wizard, the city is now a desolate wasteland, waiting for the next god to be summoned. The wizard is still around, and now he has sent a young girl, Sarah, to Ireland to retrieve her dead god's remains. Joe is not happy about the plan. In the end, Joe is convinced that the only way to defeat the evil wizard is to become the new god.	scratchplot	47	5				https://toloka.yandex.ru/task/32262352/0001ec48d0--6229732f37825f2adb41de3c	eae62ff6-065f-45cc-80c9-681105d21246	0001ec48d0--6229732f37825f2adb41de3c	ade066e604e93b213e44e3030eef7f39	APPROVED	2022-03-10T03:40:31.119
I wanted to get a new job. I decided to go to a local coffee shop. I went to the coffee shop for months. I started to feel confident. I felt better.	plan-and-write	4	1				https://toloka.yandex.ru/task/32262352/0001ec48d0--6229733382605f64962a85d2	1a670c57-7e3f-4de4-adf1-745953c337b8	0001ec48d0--6229733382605f64962a85d2	c62475fa7b981556a0a09166d57d9de0	APPROVED	2022-03-10T03:40:35.661
I wanted to be a doctor. I decided to get a job. I made a huge mistake. I started to feel sick. I had to go to a doctor for months.	plan-and-write	14	1				https://toloka.yandex.ru/task/32262352/0001ec48d0--62297346627eb142e9ea31fe	6123dad5-f108-471d-b719-240f55773a96	0001ec48d0--62297346627eb142e9ea31fe	ade066e604e93b213e44e3030eef7f39	APPROVED	2022-03-10T03:40:54.903
In the summer of 1889, the small town of Washoe was the perfect place to raise a family. George W., a boy of fourteen, and Penny, a girl of sixteen, moved in, and the Wilson's began to plan a wonderful life together. Penny and George W.'s lives changed forever in June 1890. George had recently turned eighteen and, in accordance with the laws of his state of Idaho, he could legally marry his sweetheart Penny. Penny's family, however, didn't approve. They believed that George should wait to marry until he was at least twenty-five years old.	scratchplot	49	5				https://toloka.yandex.ru/task/32262352/0001ec48d0--6229735970049e12fcd3e489	26b551e5-e8bc-431b-a2a6-cedd1f8d7ade	0001ec48d0--6229735970049e12fcd3e489	ade066e604e93b213e44e3030eef7f39	APPROVED	2022-03-10T03:41:13.650
I was overweight. I decided to lose weight. I exercised every day. I ate healthy foods for months. I gained weight.	plan-and-write	43	2				https://toloka.yandex.ru/task/32262352/0001ec48d0--62297385eefaa33c9da17b20	819462ea-1d5a-4549-b132-805c9c15154a	0001ec48d0--62297385eefaa33c9da17b20	ade066e604e93b213e44e3030eef7f39	APPROVED	2022-03-10T03:41:57.138
Tom wanted to be a doctor. He decided to go to a nearby college. He took a few months. Eventually he was able to get a job. Tom ended up getting a job.	plan-and-write	48	2				https://toloka.yandex.ru/task/32262352/0001ec48d0--6229739495aad761f1786f36	1d0b416a-1543-4d1f-af76-a37deacb95d7	0001ec48d0--6229739495aad761f1786f36	ade066e604e93b213e44e3030eef7f39	APPROVED	2022-03-10T03:42:12.837
Tom was a new job at a new school. He decided to start working. He started to work hard. Eventually he was able to get a job. Tom ended up with a new job.	plan-and-write	5	1				https://toloka.yandex.ru/task/32262352/0001ec48d0--622973a9290351193d83ce23	f7a6081a-b9b6-437c-a71f-8c7b5c3597bb	0001ec48d0--622973a9290351193d83ce23	ade066e604e93b213e44e3030eef7f39	APPROVED	2022-03-10T03:42:33.296
When the U.S. government decides to make John Smith the first human to walk on Mars, John Smith finds out that he has to be an extraordinary man and god. It begins with John, an American, and Anna, a Canadian, living in New Orleans. John is working for a Canadian-owned mining company, which has an office in New City, the heart of the old New Orleans, and is planning to relocate to Mars to mine a rare earth element. John Smith, the first man to walk upon the surface of Mars, and his family, move to a small town in Canada to live with their new neighbors.	scratchplot	38	3				https://toloka.yandex.ru/task/32262352/0001ec48d0--622973b7294a1e5c1621c7ca	b73be261-408a-492e-8e34-c3a18b559b85	0001ec48d0--622973b7294a1e5c1621c7ca	ade066e604e93b213e44e3030eef7f39	APPROVED	2022-03-10T03:42:47.604
I had a lot of weight. I decided to try out for a gym. I made a few hundred pounds. I started exercising every week. I was able to lose weight.	plan-and-write	22	1				https://toloka.yandex.ru/task/32262352/0001ec48d0--622973c170049e12fcd3e820	cc4054c3-bc75-48a8-bb6b-035d352d3b06	0001ec48d0--622973c170049e12fcd3e820	c62475fa7b981556a0a09166d57d9de0	APPROVED	2022-03-10T03:42:57.478
It all began with the idea that Michael and his friend Maeve need more friends. Michael's grandfather had recently passed away and he needed to find a friend to fill the void. Unfortunately Michael's old friend Maevis is the type who doesn't get along with others and she won't even go with Michael to school. Maevis has been in the past when Michael had needed someone to go with. But that wasn't the worst of it because Maevis also doesn't have a boyfriend. Michael and Maeve became best friends, and the rest of their lives were filled with friendship and love.	scratchplot	37	4				https://toloka.yandex.ru/task/32262352/0001ec48d0--622973e8839fdc6ec42aa950	26900828-da03-4e99-b32c-b5d4dcc95c9c	0001ec48d0--622973e8839fdc6ec42aa950	ade066e604e93b213e44e3030eef7f39	APPROVED	2022-03-10T03:43:36.312
I wanted to lose weight. I decided to start eating healthier foods. After a few months, i was able to lose weight. I made a lot of weight. I lost weight.	plan-and-write	38	2				https://toloka.yandex.ru/task/32262352/0001ec48d0--622974021315ef143e3987f1	4d7161b0-67c0-45ea-96ba-2c20ef42778c	0001ec48d0--622974021315ef143e3987f1	ade066e604e93b213e44e3030eef7f39	APPROVED	2022-03-10T03:44:02.805
Samiullah is an ex-military officer. In addition to his duties as a soldier he is also a translator for the US military. He also has the job of a spy with the American government in Kabul. The day that he learns of Fiona's secret mission in Afghanistan, Sami and Fiona get into a car and drive into the middle of a conflict. The driver is killed, and Sami is hit by a speeding bullet. After a month in a coma, he wakes up in the hospital, having lost the use of his arms and legs.	scratchplot	12	5				https://toloka.yandex.ru/task/32262352/0001ec48d0--622974113c3d413ca0662415	0fdd9ff1-b379-4915-ac11-9a51891e7733	0001ec48d0--622974113c3d413ca0662415	ade066e604e93b213e44e3030eef7f39	APPROVED	2022-03-10T03:44:17.857
He's a boy. It's not his fault. The Boy is a boy of the countryside who lives with his mother, his sister, and his pet pig. One night, William comes home, but the house is empty. He walks outside and sees the Queen. She's dressed in the royal regalia and she's wearing a mask. She asks the boy to find out who is in the house. The Boy runs upstairs to look under his bed. In the end, the boy discovers that the Queen is actually the Devil.	scratchplot	30	5				https://toloka.yandex.ru/task/32262352/0001ec48d0--62297426a9ea9b57ccc749cf	7e41a581-c69c-4220-bba9-498075560479	0001ec48d0--62297426a9ea9b57ccc749cf	ade066e604e93b213e44e3030eef7f39	APPROVED	2022-03-10T03:44:38.485
Tim was overweight. He decided to start exercising. He started to lose weight. He exercised. He lost weight.	plan-and-write	1	4				https://toloka.yandex.ru/task/32262352/0001ec48d0--6229743a0e2afb762e7a67c1	c59cfa4e-6ae5-4b90-a435-33fd8776a11b	0001ec48d0--6229743a0e2afb762e7a67c1	ade066e604e93b213e44e3030eef7f39	APPROVED	2022-03-10T03:44:58.454
One of the most dangerous beings known to humans, Jose is a fierce, bloodthirsty dog who fights with the intention of killing his opponents. He is one of the few humans that can understand a dog's language, and has a very powerful psychic link to the world of the dogs. After years of living with Jose and fighting against all odds, Joan discovers that she is his daughter. But with the dog's power comes his wrath, and Jose is quick to kill. She had to live with him. They had been lovers for a long time, but she had never wanted anything more than to see him dead.	scratchplot	7	3				https://toloka.yandex.ru/task/32262352/0001ec48d0--622974488fd2c4357eee6e69	81838db1-cf3e-4f32-b6e9-051e5f504c7b	0001ec48d0--622974488fd2c4357eee6e69	ade066e604e93b213e44e3030eef7f39	APPROVED	2022-03-10T03:45:12.564
In an early morning, the Portuguese police officers were looking for the missing Luiz and Jose. They were in a hurry to arrest them and take them to jail. They found the two men and a woman, who was waiting for them in the street. They didn't know her, but she was Jose's girlfriend and they were both waiting in the waiting room to take them there. She was so nervous and nervous that she was sweating and her eyes were watering. And it was a lovely day, sunny and warm. And they were on their way home and Jose and Luiz were on the side of the road.	scratchplot	28	3				https://toloka.yandex.ru/task/32262352/0001ec48d0--6229745b818b5c5371fc8c61	b085af99-90d6-46a7-a552-85e4dda7c8cb	0001ec48d0--6229745b818b5c5371fc8c61	c62475fa7b981556a0a09166d57d9de0	APPROVED	2022-03-10T03:45:31.390
Jack and Dora Green, the daughter of a major newspaper publisher, live in the Gotham Mansion, the home of Jack's business partner, Doree Green, and the mother of their three-year old daughter, Dora. Their home is a large home with a large lawn. A large stone sculpture of a man stands at the front of the front door, which is marked with a red paint that is difficult to remove without destroying the painting. It was a beautiful day, sunny and warm. The grass was green and lush. The air was clear, and crisp. It was the perfect summer day.	scratchplot	1	2				https://toloka.yandex.ru/task/32262352/0001ec48d0--622974724fce190ebda78985	785b9681-124d-4ce9-bcba-6c170ea37408	0001ec48d0--622974724fce190ebda78985	ade066e604e93b213e44e3030eef7f39	APPROVED	2022-03-10T03:45:54.113
I was overweight. I decided to start eating healthier food. I started eating healthy food. I ate a lot of diet. I ate a lot of food.	plan-and-write	40	2				https://toloka.yandex.ru/task/32262352/0001ec48d0--6229748b8900d230dbe43306	a02ff41a-4259-41cd-9c74-ec362b7e55a0	0001ec48d0--6229748b8900d230dbe43306	ade066e604e93b213e44e3030eef7f39	APPROVED	2022-03-10T03:46:19.374
I wanted to be a chef. I decided to go to a local restaurant. I watched the movie. Eventually i got a job. I made a lot of money.	plan-and-write	44	1				https://toloka.yandex.ru/task/32262352/0001ec48d0--6229749b70049e12fcd3ee02	e2448e27-0f2c-4513-9c3b-fabf42f9228e	0001ec48d0--6229749b70049e12fcd3ee02	ade066e604e93b213e44e3030eef7f39	APPROVED	2022-03-10T03:46:35.321
Tom wanted to lose weight. He decided to start eating healthier. He made a lot of weight. He ate a lot of weight. Tom was happy.	plan-and-write	16	1				https://toloka.yandex.ru/task/32262352/0001ec48d0--622974ab839fdc6ec42ab07f	6c57b6e2-b9d7-4128-a323-a8a66cc7d3ee	0001ec48d0--622974ab839fdc6ec42ab07f	ade066e604e93b213e44e3030eef7f39	APPROVED	2022-03-10T03:46:51.514
Zemal was a small child in a small village in the middle of the forest. He used to live alone in the forest, which was a place where all animals lived. Every day, Zemel used to go out into the forest to find some insects. One day, he came across a strange looking dog, Nessie. Nessie looked exactly like a dog, and she was always nice and obedient. The boy started to play with Nessie and she would obey him. Zemal had never seen a dog like that before. He didn't know anything about the animals, so Nessie began to teach him how to talk to them.	scratchplot	26	5				https://toloka.yandex.ru/task/32262352/0001ec48d0--622974be71e8801bf5e52e16	77b17ff0-f39d-467e-a34d-b2cafa15fc2d	0001ec48d0--622974be71e8801bf5e52e16	ade066e604e93b213e44e3030eef7f39	APPROVED	2022-03-10T03:47:10.756
I had a lot of weight. I decided to lose weight. I exercised for a while. I started eating healthier foods for a month. After a few months, i was able to lose weight.	plan-and-write	17	4				https://toloka.yandex.ru/task/32262352/0001ec48d0--622974d5627eb142e9ea3d71	3e1cc04b-cd31-46d8-a738-7ac0cb533fbb	0001ec48d0--622974d5627eb142e9ea3d71	ade066e604e93b213e44e3030eef7f39	APPROVED	2022-03-10T03:47:33.936
Tom wanted to be a doctor. He decided to go to the local park. He made a lot of good friends. Eventually he got a good deal. Tom was happy that he had a good time.	plan-and-write	11	1				https://toloka.yandex.ru/task/32262352/0001ec48d0--622974ed8fd2c4357eee7683	ac76ff7f-e309-47cf-870c-e2092e8eaabb	0001ec48d0--622974ed8fd2c4357eee7683	ade066e604e93b213e44e3030eef7f39	APPROVED	2022-03-10T03:47:57.440
I wanted to get a new car. I decided to buy a new car. I bought a new car. I spent the entire weekend driving. I had a great time.	plan-and-write	6	1				https://toloka.yandex.ru/task/32262352/0001ec48d0--62297528839fdc6ec42ab5ac	64d89ee5-c882-4ce2-84cd-0178605b94df	0001ec48d0--62297528839fdc6ec42ab5ac	c62475fa7b981556a0a09166d57d9de0	APPROVED	2022-03-10T03:48:56.413
I was overweight. I decided to go to the gym. I made a lot of weight. I started to lose weight. I had a lot of weight.	plan-and-write	33	1				https://toloka.yandex.ru/task/32262352/0001ec48d0--622975d8c72a824e5bb4facd	b1683a2c-8f3a-48e8-98a0-8f5fafc0ce84	0001ec48d0--622975d8c72a824e5bb4facd	c62475fa7b981556a0a09166d57d9de0	APPROVED	2022-03-10T03:51:52.445
I wanted to be a doctor. I decided to get a job. I made a huge mistake. I started to feel sick. I had to go to a doctor for months.	plan-and-write	14	1				https://toloka.yandex.ru/task/32262352/0001ec48d0--62297630a9ea9b57ccc76257	6123dad5-f108-471d-b719-240f55773a96	0001ec48d0--62297630a9ea9b57ccc76257	c62475fa7b981556a0a09166d57d9de0	APPROVED	2022-03-10T03:53:20.605
Tom had to lose his weight. He decided to start exercising. He started to lose weight. Eventually he became a personal trainer. Tom was able to get the weight he did.	plan-and-write	29	1				https://toloka.yandex.ru/task/32262352/0001ec48d0--622976d3b608822f9f59d3bc	d314ccac-5fb1-4956-bec7-5591b01cca70	0001ec48d0--622976d3b608822f9f59d3bc	c62475fa7b981556a0a09166d57d9de0	APPROVED	2022-03-10T03:56:03.617
The two friends were sitting on a couch when Bob asked Mary if she could play an instrument and she said she could. Mary, who had been practicing every day, had a lovely voice, and she played some wonderful songs. Bob, who was a musician himself, was very impressed. He then proposed that they get together and practice together. Mary was excited about the possibility, and they spent most of their free time together in her room. They talked about the things they loved. They had a great time. They played their favorite songs and ate ice cream. They had lots of laughs and talked about their lives and their love for each other.	scratchplot	0	3				https://toloka.yandex.ru/task/32262352/0001ec48d0--6229779970049e12fcd405c8	123679da-06be-448d-a56b-514123b0cc2c	0001ec48d0--6229779970049e12fcd405c8	c62475fa7b981556a0a09166d57d9de0	APPROVED	2022-03-10T03:59:21.952
The Gomes boys were raised in poverty by their parents on the streets of Lisbon. They moved to a small village in southern Portugal and became the youngest athletes in the country. Luiz, the oldest, played soccer for the national team. Jose, the youngest, was a talented baseball player. Their parents were both teachers, so they were taught the value of hard work, and the importance of teaching each other. The Gomes brothers went on to dominate the soccer field as the best soccer players in Portugal for years to come.	scratchplot	48	4				https://toloka.yandex.ru/task/32262352/0001ec48d0--622977bb1315ef143e39caba	b1e24a16-00c2-4af5-a3fe-ce6b827843e1	0001ec48d0--622977bb1315ef143e39caba	c62475fa7b981556a0a09166d57d9de0	APPROVED	2022-03-10T03:59:55.376
Joe and Polly are on board ship when they are summoned for a meeting of a company with a mission of world wide expansion. They are asked to help to establish a new production site in the south-west of Australia. This project is a joint venture between a company in the US and the Australian company. The company has chosen Polly as the production manager and Joe as the project manager and they are to be joined by a young Australian engineer. Polly and Joe find themselves faced with a complex problem that is not easily solved by traditional methods. As they begin to investigate and solve the problem they will face a number of challenges that they have never encountered before.	scratchplot	29	5				https://toloka.yandex.ru/task/32262352/0001ec48d0--622977e33c3d413ca0664cf2	ab3df97e-99d8-413b-a75f-117e664ae346	0001ec48d0--622977e33c3d413ca0664cf2	c62475fa7b981556a0a09166d57d9de0	APPROVED	2022-03-10T04:00:35.188
Zemal was a small child in a small village in the middle of the forest. He used to live alone in the forest, which was a place where all animals lived. Every day, Zemel used to go out into the forest to find some insects. One day, he came across a strange looking dog, Nessie. Nessie looked exactly like a dog, and she was always nice and obedient. The boy started to play with Nessie and she would obey him. Zemal had never seen a dog like that before. He didn't know anything about the animals, so Nessie began to teach him how to talk to them.	scratchplot	26	4				https://toloka.yandex.ru/task/32262352/0001ec48d0--62297823eefaa33c9da1be7c	77b17ff0-f39d-467e-a34d-b2cafa15fc2d	0001ec48d0--62297823eefaa33c9da1be7c	c62475fa7b981556a0a09166d57d9de0	APPROVED	2022-03-10T04:01:39.403
I decided to lose weight and lose weight. I started eating healthy foods. I went to the gym. I exercised for a while. I lost weight.	plan-and-write	25	1				https://toloka.yandex.ru/task/32262352/0001ec48d0--622978b0f2f0126f42090566	4fb4c8c7-458e-40e1-9585-58771603a355	0001ec48d0--622978b0f2f0126f42090566	c62475fa7b981556a0a09166d57d9de0	APPROVED	2022-03-10T04:04:00.334
John Smith Jr is a small town boy who is trying to figure out a place for himself. He is the youngest son of an abusive alcoholic who is in his early 20s. John Smith Jr spends most of his time with his mother who is his step-father's sister. John spends his time playing in the woods with his dog. While in the town, he meets Tasha. Tasha is his cousin's daughter who is the oldest child in the house. They said the only way they could be together was to kill themselves, but Tasha said she couldn't, because she had no place to go.	scratchplot	45	3				https://toloka.yandex.ru/task/32262352/0001ec48d0--6229791ac0012a219dd11fdc	28430689-f9b3-4b08-bce3-4e0f004ab834	0001ec48d0--6229791ac0012a219dd11fdc	c62475fa7b981556a0a09166d57d9de0	APPROVED	2022-03-10T04:05:46.961
Tom wanted to lose weight. He decided to start eating healthier. He made a lot of weight. He ate a lot of weight. Tom was happy.	plan-and-write	16	2				https://toloka.yandex.ru/task/32262352/0001ec48d0--62297d171315ef143e3a115f	6c57b6e2-b9d7-4128-a323-a8a66cc7d3ee	0001ec48d0--62297d171315ef143e3a115f	f0323332e54c4baadef8fbbdff3af303	APPROVED	2022-03-10T04:22:47.795
I wanted to be a doctor. I decided to get a job. I made a huge mistake. I started to feel sick. I had to go to a doctor for months.	plan-and-write	14	3				https://toloka.yandex.ru/task/32262352/0001ec48d0--62297d2f469e045138991781	6123dad5-f108-471d-b719-240f55773a96	0001ec48d0--62297d2f469e045138991781	f0323332e54c4baadef8fbbdff3af303	APPROVED	2022-03-10T04:23:11.605
I had a lot of weight. I decided to lose weight. I exercised for a while. I started eating healthier foods for a month. After a few months, i was able to lose weight.	plan-and-write	17	4				https://toloka.yandex.ru/task/32262352/0001ec48d0--62297d3fc72a824e5bb56bb3	3e1cc04b-cd31-46d8-a738-7ac0cb533fbb	0001ec48d0--62297d3fc72a824e5bb56bb3	f0323332e54c4baadef8fbbdff3af303	APPROVED	2022-03-10T04:23:27.506
